ID,duration,wav,wav_format,wav_opts
noise-free-sound-0729_59,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0729_59.wav,wav,
noise-free-sound-0729_60,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0729_60.wav,wav,
noise-free-sound-0729_61,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0729_61.wav,wav,
noise-free-sound-0730,1.489,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0730.wav,wav,
noise-free-sound-0731,1.43675,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0731.wav,wav,
noise-free-sound-0732_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_0.wav,wav,
noise-free-sound-0732_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_1.wav,wav,
noise-free-sound-0732_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_2.wav,wav,
noise-free-sound-0732_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_3.wav,wav,
noise-free-sound-0732_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_4.wav,wav,
noise-free-sound-0732_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_5.wav,wav,
noise-free-sound-0732_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_6.wav,wav,
noise-free-sound-0732_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_7.wav,wav,
noise-free-sound-0732_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_8.wav,wav,
noise-free-sound-0732_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_9.wav,wav,
noise-free-sound-0733_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_0.wav,wav,
noise-free-sound-0733_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_1.wav,wav,
noise-free-sound-0733_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_2.wav,wav,
noise-free-sound-0733_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_3.wav,wav,
noise-free-sound-0733_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_4.wav,wav,
noise-free-sound-0733_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_5.wav,wav,
noise-free-sound-0733_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_6.wav,wav,
noise-free-sound-0733_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_7.wav,wav,
noise-free-sound-0733_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_8.wav,wav,
noise-free-sound-0733_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_9.wav,wav,
noise-free-sound-0734_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_0.wav,wav,
noise-free-sound-0734_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_1.wav,wav,
noise-free-sound-0734_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_2.wav,wav,
noise-free-sound-0734_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_3.wav,wav,
noise-free-sound-0734_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_4.wav,wav,
noise-free-sound-0734_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_5.wav,wav,
noise-free-sound-0734_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_6.wav,wav,
noise-free-sound-0735_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_0.wav,wav,
noise-free-sound-0735_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_1.wav,wav,
noise-free-sound-0735_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_2.wav,wav,
noise-free-sound-0735_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_3.wav,wav,
noise-free-sound-0735_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_4.wav,wav,
noise-free-sound-0735_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_5.wav,wav,
noise-free-sound-0735_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_6.wav,wav,
noise-free-sound-0736,0.9194375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0736.wav,wav,
noise-free-sound-0737_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0737_0.wav,wav,
noise-free-sound-0738_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_0.wav,wav,
noise-free-sound-0738_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_1.wav,wav,
noise-free-sound-0738_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_2.wav,wav,
noise-free-sound-0738_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_3.wav,wav,
noise-free-sound-0738_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_4.wav,wav,
noise-free-sound-0738_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_5.wav,wav,
noise-free-sound-0738_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_6.wav,wav,
noise-free-sound-0738_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_7.wav,wav,
noise-free-sound-0738_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_8.wav,wav,
noise-free-sound-0739_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_0.wav,wav,
noise-free-sound-0739_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_1.wav,wav,
noise-free-sound-0739_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_2.wav,wav,
noise-free-sound-0739_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_3.wav,wav,
noise-free-sound-0739_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_4.wav,wav,
noise-free-sound-0739_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_5.wav,wav,
noise-free-sound-0740_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_0.wav,wav,
noise-free-sound-0740_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_1.wav,wav,
noise-free-sound-0740_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_2.wav,wav,
noise-free-sound-0740_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_3.wav,wav,
noise-free-sound-0740_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_4.wav,wav,
noise-free-sound-0740_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_5.wav,wav,
noise-free-sound-0740_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_6.wav,wav,
noise-free-sound-0740_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_7.wav,wav,
noise-free-sound-0740_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_8.wav,wav,
noise-free-sound-0740_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_9.wav,wav,
noise-free-sound-0740_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_10.wav,wav,
noise-free-sound-0740_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_11.wav,wav,
noise-free-sound-0740_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_12.wav,wav,
noise-free-sound-0740_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_13.wav,wav,
noise-free-sound-0740_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_14.wav,wav,
noise-free-sound-0740_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_15.wav,wav,
noise-free-sound-0740_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_16.wav,wav,
noise-free-sound-0740_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_17.wav,wav,
noise-free-sound-0740_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_18.wav,wav,
noise-free-sound-0740_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_19.wav,wav,
noise-free-sound-0740_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_20.wav,wav,
noise-free-sound-0741_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_0.wav,wav,
noise-free-sound-0741_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_1.wav,wav,
noise-free-sound-0741_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_2.wav,wav,
noise-free-sound-0741_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_3.wav,wav,
noise-free-sound-0741_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_4.wav,wav,
noise-free-sound-0741_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_5.wav,wav,
noise-free-sound-0742_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_0.wav,wav,
noise-free-sound-0742_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_1.wav,wav,
noise-free-sound-0742_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_2.wav,wav,
noise-free-sound-0742_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_3.wav,wav,
noise-free-sound-0742_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_4.wav,wav,
noise-free-sound-0742_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_5.wav,wav,
noise-free-sound-0742_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_6.wav,wav,
noise-free-sound-0743_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_0.wav,wav,
noise-free-sound-0743_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_1.wav,wav,
noise-free-sound-0743_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_2.wav,wav,
noise-free-sound-0743_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_3.wav,wav,
noise-free-sound-0743_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_4.wav,wav,
noise-free-sound-0743_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_5.wav,wav,
noise-free-sound-0743_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_6.wav,wav,
noise-free-sound-0743_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_7.wav,wav,
noise-free-sound-0743_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_8.wav,wav,
noise-free-sound-0743_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_9.wav,wav,
noise-free-sound-0743_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_10.wav,wav,
noise-free-sound-0743_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_11.wav,wav,
noise-free-sound-0743_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_12.wav,wav,
noise-free-sound-0743_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_13.wav,wav,
noise-free-sound-0744,1.044875,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0744.wav,wav,
noise-free-sound-0745_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0745_0.wav,wav,
noise-free-sound-0746,0.227,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0746.wav,wav,
noise-free-sound-0747_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_0.wav,wav,
noise-free-sound-0747_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_1.wav,wav,
noise-free-sound-0747_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_2.wav,wav,
noise-free-sound-0747_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_3.wav,wav,
noise-free-sound-0747_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_4.wav,wav,
noise-free-sound-0748_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0748_0.wav,wav,
noise-free-sound-0749,1.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0749.wav,wav,
noise-free-sound-0750_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0750_0.wav,wav,
noise-free-sound-0751,1.446375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0751.wav,wav,
noise-free-sound-0752_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_0.wav,wav,
noise-free-sound-0752_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_1.wav,wav,
noise-free-sound-0752_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_2.wav,wav,
noise-free-sound-0752_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_3.wav,wav,
noise-free-sound-0752_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_4.wav,wav,
noise-free-sound-0752_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_5.wav,wav,
noise-free-sound-0752_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_6.wav,wav,
noise-free-sound-0752_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_7.wav,wav,
noise-free-sound-0752_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_8.wav,wav,
noise-free-sound-0752_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_9.wav,wav,
noise-free-sound-0752_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_10.wav,wav,
noise-free-sound-0753_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_0.wav,wav,
noise-free-sound-0753_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_1.wav,wav,
noise-free-sound-0753_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_2.wav,wav,
noise-free-sound-0753_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_3.wav,wav,
noise-free-sound-0753_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_4.wav,wav,
noise-free-sound-0753_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_5.wav,wav,
noise-free-sound-0753_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_6.wav,wav,
noise-free-sound-0753_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_7.wav,wav,
noise-free-sound-0754_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_0.wav,wav,
noise-free-sound-0754_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_1.wav,wav,
noise-free-sound-0754_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_2.wav,wav,
noise-free-sound-0754_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_3.wav,wav,
noise-free-sound-0754_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_4.wav,wav,
noise-free-sound-0754_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_5.wav,wav,
noise-free-sound-0754_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_6.wav,wav,
noise-free-sound-0754_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_7.wav,wav,
noise-free-sound-0754_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_8.wav,wav,
noise-free-sound-0754_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_9.wav,wav,
noise-free-sound-0754_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_10.wav,wav,
noise-free-sound-0754_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_11.wav,wav,
noise-free-sound-0754_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_12.wav,wav,
noise-free-sound-0754_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_13.wav,wav,
noise-free-sound-0754_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_14.wav,wav,
noise-free-sound-0754_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_15.wav,wav,
noise-free-sound-0754_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_16.wav,wav,
noise-free-sound-0754_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_17.wav,wav,
noise-free-sound-0754_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_18.wav,wav,
noise-free-sound-0754_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_19.wav,wav,
noise-free-sound-0754_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_20.wav,wav,
noise-free-sound-0754_21,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_21.wav,wav,
noise-free-sound-0754_22,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_22.wav,wav,
noise-free-sound-0754_23,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_23.wav,wav,
noise-free-sound-0754_24,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_24.wav,wav,
noise-free-sound-0754_25,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_25.wav,wav,
noise-free-sound-0755_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0755_0.wav,wav,
noise-free-sound-0755_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0755_1.wav,wav,
noise-free-sound-0755_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0755_2.wav,wav,
noise-free-sound-0755_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0755_3.wav,wav,
noise-free-sound-0756_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0756_0.wav,wav,
noise-free-sound-0757_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0757_0.wav,wav,
noise-free-sound-0757_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0757_1.wav,wav,
noise-free-sound-0757_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0757_2.wav,wav,
noise-free-sound-0757_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0757_3.wav,wav,
noise-free-sound-0758_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0758_0.wav,wav,
noise-free-sound-0758_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0758_1.wav,wav,
noise-free-sound-0758_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0758_2.wav,wav,
noise-free-sound-0758_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0758_3.wav,wav,
noise-free-sound-0759,2.731375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0760,0.6233125,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0760.wav,wav,
noise-free-sound-0761_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_0.wav,wav,
noise-free-sound-0761_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_1.wav,wav,
noise-free-sound-0761_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_2.wav,wav,
noise-free-sound-0761_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_3.wav,wav,
noise-free-sound-0761_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_4.wav,wav,
noise-free-sound-0761_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_5.wav,wav,
noise-free-sound-0761_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_6.wav,wav,
noise-free-sound-0761_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_7.wav,wav,
noise-free-sound-0761_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_8.wav,wav,
noise-free-sound-0761_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_9.wav,wav,
noise-free-sound-0762_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0762_0.wav,wav,
noise-free-sound-0762_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0762_1.wav,wav,
noise-free-sound-0762_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0762_2.wav,wav,
noise-free-sound-0762_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0762_3.wav,wav,
noise-free-sound-0763_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_0.wav,wav,
noise-free-sound-0763_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_1.wav,wav,
noise-free-sound-0763_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_2.wav,wav,
noise-free-sound-0763_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_3.wav,wav,
noise-free-sound-0763_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_4.wav,wav,
noise-free-sound-0763_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_5.wav,wav,
noise-free-sound-0764,0.0645625,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0764.wav,wav,
noise-free-sound-0765,0.20275,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0765.wav,wav,
noise-free-sound-0766,0.026125,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0767_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_0.wav,wav,
noise-free-sound-0767_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_1.wav,wav,
noise-free-sound-0767_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_2.wav,wav,
noise-free-sound-0767_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_3.wav,wav,
noise-free-sound-0767_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_4.wav,wav,
noise-free-sound-0767_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_5.wav,wav,
noise-free-sound-0767_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_6.wav,wav,
noise-free-sound-0767_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_7.wav,wav,
noise-free-sound-0767_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_8.wav,wav,
noise-free-sound-0768,0.4229375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0768.wav,wav,
noise-free-sound-0769_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_0.wav,wav,
noise-free-sound-0769_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_1.wav,wav,
noise-free-sound-0769_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_2.wav,wav,
noise-free-sound-0769_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_3.wav,wav,
noise-free-sound-0769_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_4.wav,wav,
noise-free-sound-0769_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_5.wav,wav,
noise-free-sound-0769_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_6.wav,wav,
noise-free-sound-0769_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_7.wav,wav,
noise-free-sound-0770_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_0.wav,wav,
noise-free-sound-0770_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_1.wav,wav,
noise-free-sound-0770_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_2.wav,wav,
noise-free-sound-0770_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_3.wav,wav,
noise-free-sound-0770_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_4.wav,wav,
noise-free-sound-0770_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_5.wav,wav,
noise-free-sound-0770_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_6.wav,wav,
noise-free-sound-0770_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_7.wav,wav,
noise-free-sound-0770_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_8.wav,wav,
noise-free-sound-0770_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_9.wav,wav,
noise-free-sound-0770_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_10.wav,wav,
noise-free-sound-0770_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_11.wav,wav,
noise-free-sound-0770_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_12.wav,wav,
noise-free-sound-0770_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_13.wav,wav,
noise-free-sound-0770_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_14.wav,wav,
noise-free-sound-0770_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_15.wav,wav,
noise-free-sound-0770_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_16.wav,wav,
noise-free-sound-0770_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_17.wav,wav,
noise-free-sound-0771_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0771_0.wav,wav,
noise-free-sound-0772_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0772_0.wav,wav,
